Salary,SalaryBin,Age,Gender,Designation,Tenure,JobCity,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
200000.0,< 250k,23,male,software engineer,1,bangalore,87.68,state,2009,75.0,state,2,B.Tech/B.E.,EL,69.0,1,Karnataka,2013,415,425,280,0.6493897148,435.0,,346.0,0.2718,-0.4536,0.7785,-2.5163,-0.2859
150000.0,< 250k,25,male,support,1,gurgaon,54.0,state,2008,63.0,state,2,B.Tech/B.E.,CS,63.0,0,Haryana,2012,355,335,155,0.143256541,295.0,,,-0.5719,-0.1232,0.9623,1.2374,0.1864
325000.0,250k - 500k,23,male,systems engineer,0,bangalore,82.5,state,2009,86.3,state,2,B.Tech/B.E.,CS,71.0,1,Telangana,2013,415,555,440,0.1447898895,385.0,,284.0,1.5644,1.5444,1.547,-1.8824,1.4386
240000.0,< 250k,23,male,management,1,other,68.4,cbse,2010,74.6,cbse,2,B.Tech/B.E.,EC,79.5,0,Haryana,2014,500,525,595,0.2073921697,,260.0,,0.2718,1.3779,0.3174,-0.2344,1.0554
180000.0,< 250k,23,male,software engineer,0,noida,71.33,state,2007,54.8,state,2,B.Tech/B.E.,CS,69.04,0,Uttar Pradesh,2013,530,475,560,0.5259225843,415.0,,,0.1282,-0.1206,0.3174,1.1601,-0.8608
325000.0,250k - 500k,23,male,software engineer,1,mumbai,78.33,cbse,2010,61.6,cbse,1,B.Tech/B.E.,CS,71.8,0,Haryana,2014,580,455,485,0.744758354,425.0,,438.0,-1.4517,-1.2861,0.01,-0.2344,-1.244
175000.0,< 250k,29,male,systems engineer,4,other,70.5,state,2005,54.5,state,2,B.Tech/B.E.,CS,57.0,0,Meghalaya,2010,315,394,355,0.1901534056,315.0,,,0.3555,-0.1232,0.672,1.9424,-0.2875
105000.0,< 250k,23,male,software engineer,0,bangalore,62.15,state,2009,63.0,state,2,B.Tech/B.E.,CS,62.4,0,Maharashtra,2013,440,420,500,0.5259225843,415.0,,,1.1336,0.3789,0.3174,-0.3612,0.0973
300000.0,250k - 500k,23,male,software engineer,1,bangalore,93.44,state,2010,60.33,state,2,B.Tech/B.E.,CS,58.0,0,Karnataka,2014,675,425,470,0.1447898895,505.0,,284.0,-0.3027,-1.7856,0.9322,-0.8682,-0.0943
290000.0,250k - 500k,26,male,engineer(other),3,bangalore,79.0,cbse,2007,56.0,cbse,2,B.Tech/B.E.,EC,60.8,0,Uttar Pradesh,2011,475,535,495,0.05879280001,,200.0,,0.2009,-0.5913,-0.344,0.7673,0.5024
300000.0,250k - 500k,24,male,software engineer,1,noida,72.2,state,2009,71.8,state,2,B.Tech/B.E.,CS,72.31,0,Madhya Pradesh,2013,395,455,390,0.6226429158,545.0,,407.0,-1.5953,-1.4526,-1.0659,0.2727,-2.3937
300000.0,250k - 500k,25,female,systems engineer,1,noida,74.0,state,2009,75.0,state,2,B.Tech/B.E.,CS,75.0,0,Tamil Nadu,2013,395,460,225,0.4867470084,545.0,,376.0,1.1336,-0.2871,0.1357,-0.6147,1.4003
415000.0,250k - 500k,27,female,systems engineer,3,bangalore,78.08,state,2006,62.5,state,2,MCA,CS,84.3,0,Karnataka,2012,405,545,365,0.7935806145,495.0,,,0.6646,0.8128,-0.9245,-1.3478,0.4234
140000.0,< 250k,23,male,software engineer,1,hyderabad,88.5,state,2010,94.1,state,2,B.Tech/B.E.,EC,73.2,1,Telangana,2014,510,485,460,0.2073921697,,260.0,284.0,1.1336,-0.4536,0.01,-2.5163,-0.2859
150000.0,< 250k,23,male,software engineer,1,bangalore,70.08,state,2010,61.5,state,2,B.Tech/B.E.,CS,60.55,1,Karnataka,2014,405,555,485,0.5259225843,415.0,,,-4.0369,-1.1196,-0.4511,1.2869,-1.0524
360000.0,250k - 500k,23,male,quality assurance,2,pune,87.88,state,2009,89.0,state,2,B.Tech/B.E.,CS,76.6,1,Telangana,2013,510,460,680,0.9303706072,565.0,,,1.4208,1.0449,0.1637,-1.6289,-1.0524
110000.0,< 250k,25,male,engineer(other),1,chennai,82.0,state,2008,72.0,state,2,B.Tech/B.E.,EC,65.0,1,Tamil Nadu,2012,475,435,405,0.6944793277,145.0,366.0,,-1.1128,1.2808,1.1074,2.5593,0.1864
280000.0,250k - 500k,23,male,software engineer,1,jaipur,74.0,cbse,2010,75.0,cbse,2,B.Tech/B.E.,EC,65.0,1,Rajasthan,2014,465,565,605,0.9432721579,565.0,452.0,,-0.4463,0.0459,1.0859,-0.995,-1.0524
280000.0,250k - 500k,25,male,data scientist,1,bangalore,78.0,cbse,2008,76.0,cbse,2,B.Tech/B.E.,CS,65.0,0,Haryana,2012,675,570,825,0.9872070859,645.0,,,-0.0154,-0.7866,-2.2954,-0.3612,-1.4356
415000.0,250k - 500k,23,male,sales,1,pune,78.25,state,2009,74.25,state,2,B.Tech/B.E.,EC,73.0,1,West Bengal,2013,570,610,575,0.7765783242,425.0,,,0.4155,-0.1206,0.1637,-1.6289,-0.2859
120000.0,< 250k,25,female,software engineer,1,other,78.0,state,2007,51.3,state,2,B.Tech/B.E.,CS,74.8,0,Orissa,2011,435,505,475,0.4138382558,385.0,,,0.51,-0.2012,-0.2714,0.41483,-0.1295
240000.0,< 250k,23,male,software engineer,1,mumbai,67.6,cbse,2010,62.0,cbse,2,B.Tech/B.E.,EC,67.0,0,Himachal Pradesh,2014,545,580,390,0.6493897148,,,,1.2772,1.2114,0.3174,-0.3612,0.6721
335000.0,250k - 500k,24,male,software engineer,2,bangalore,72.67,state,2008,68.2,state,2,B.Tech/B.E.,CS,72.95,0,Uttar Pradesh,2013,570,450,665,0.7357957092,475.0,,,0.8463,0.7119,0.3174,-1.2486,0.8637
430000.0,250k - 500k,25,male,software engineer,3,pune,87.3,state,2008,82.0,state,2,B.Tech/B.E.,CS,72.0,0,Karnataka,2012,405,545,505,0.7357957092,475.0,,,-0.4173,-2.1513,0.2366,-0.2902,-1.2354
350000.0,250k - 500k,23,male,software engineer,2,pune,82.0,state,2007,62.0,cbse,2,B.Tech/B.E.,CS,62.0,0,Maharashtra,2013,640,535,590,0.9538997751,475.0,,530.0,1.2772,0.5454,1.8543,-0.995,0.0973
60000.0,< 250k,22,female,systems engineer,1,mumbai,73.2,cbse,2010,86.5,state,2,B.Tech/B.E.,EC,83.7,0,Tamil Nadu,2014,405,545,515,0.4446177169,,196.0,,-0.5899,-0.4536,-1.527,-1.1218,-0.6692
150000.0,< 250k,25,male,software engineer,2,bangalore,85.0,state,2008,67.0,state,2,B.Tech/B.E.,EC,65.0,1,Karnataka,2012,335,435,445,0.3387863472,535.0,292.0,,1.7081,0.2124,2.008,-2.3895,1.247
600000.0,500k - 1M,26,female,software engineer,3,bangalore,94.24,state,2007,89.67,state,2,B.Tech/B.E.,CS,78.24,1,Karnataka,2011,555,495,465,0.8194165298,505.0,,,-0.4173,0.9688,0.5269,1.2374,0.1864
515000.0,500k - 1M,26,male,systems engineer,3,other,91.4,state,2007,93.0,state,2,B.Tech/B.E.,CS,79.56,0,Uttarakhand,2012,705,505,635,0.9421165515,575.0,,,-0.2628,-0.2793,0.3817,1.11983,-0.169
250000.0,< 250k,24,female,management,1,jaipur,83.0,state,2008,73.0,state,2,B.Tech/B.E.,CS,74.0,1,Rajasthan,2013,345,435,445,0.5632678237,425.0,,,0.99,-0.7866,1.2396,1.0333,-2.7769
200000.0,< 250k,24,female,software engineer,1,bangalore,73.0,cbse,2009,74.6,cbse,2,B.Tech/B.E.,CS,79.21,0,Uttar Pradesh,2014,430,445,495,0.3565364877,385.0,,346.0,-3.1752,-4.2831,-2.2954,-1.1218,-6.6092
350000.0,250k - 500k,22,female,software engineer,0,gurgaon,92.0,cbse,2011,85.6,cbse,2,B.Tech/B.E.,CS,91.0,0,Punjab,2015,535,480,605,0.6493897148,,,,-1.1644,0.7119,-0.6048,-0.3612,0.6721
200000.0,< 250k,26,female,other,1,bangalore,93.2,state,2006,79.75,state,2,B.Tech/B.E.,EC,79.0,0,Tamil Nadu,2010,325,425,565,0.6493897148,295.0,,,-1.977,-3.3994,-0.3149,0.9553,-1.5513
280000.0,250k - 500k,25,male,software engineer,1,jaipur,54.5,state,2006,72.4,state,2,B.Tech/B.E.,CS,69.85,0,Uttar Pradesh,2012,345,265,220,0.008537252548,155.0,,,-0.4173,-2.6583,-1.6865,-0.2902,-2.3412
420000.0,250k - 500k,24,male,software engineer,1,pune,88.0,cbse,2008,78.0,cbse,2,B.Tech/B.E.,EC,87.9,0,Punjab,2013,545,605,575,0.8246664007,535.0,400.0,,-3.0315,-2.1186,-1.0659,0.3995,-1.6273
100000.0,< 250k,26,male,software engineer,1,bangalore,56.0,state,2007,62.0,state,2,B.Tech/B.E.,CS,62.0,0,Orissa,2012,365,355,305,0.3423148999,365.0,300.0,,0.3836,-0.9884,-0.2516,0.4041,-0.8045
820000.0,500k - 1M,24,female,software engineer,3,bangalore,85.0,state,2008,93.4,state,2,B.Tech/B.E.,CS,76.16,1,Telangana,2012,525,605,595,0.6707431514,455.0,,,-0.4173,1.0858,-0.2714,-0.40777,0.0284
200000.0,< 250k,24,male,software engineer,1,mumbai,79.8,cbse,2009,66.8,cbse,2,B.Tech/B.E.,CS,73.12,0,Punjab,2014,580,510,340,0.9538997751,375.0,,530.0,-0.5899,0.0459,1.2396,0.2727,-0.4776
180000.0,< 250k,24,female,software engineer,1,pune,79.0,state,2009,75.69,state,1,B.Tech/B.E.,CS,67.6,0,Rajasthan,2013,510,545,570,0.4867470084,555.0,,376.0,0.4155,1.2114,0.3174,0.0192,1.6302
445000.0,250k - 500k,30,male,software engineer,3,new delhi,70.0,icse,2003,83.3,icse,2,MCA,CS,68.5,0,Uttar Pradesh,2011,385,545,605,0.8646854134,525.0,,,0.0464,0.6568,0.3817,-0.7603,-0.7615
300000.0,250k - 500k,22,male,software engineer,0,chennai,89.0,state,2011,95.7,state,2,B.Tech/B.E.,CS,72.0,0,Andhra Pradesh,2015,545,530,495,0.744758354,425.0,,438.0,-0.3027,0.7119,0.4711,0.3995,-0.6692
185000.0,< 250k,23,male,management,0,bangalore,67.0,state,2008,60.44,state,2,B.Tech/B.E.,CS,72.0,0,Orissa,2014,455,455,380,0.2378028398,455.0,,315.0,1.5644,1.5444,0.7785,0.1459,0.8637
445000.0,250k - 500k,26,male,software engineer,2,noida,74.0,state,2006,72.0,state,2,M.Tech./M.E.,CS,72.7,0,Uttar Pradesh,2013,415,485,545,0.5632678237,425.0,,,-0.4173,0.5008,1.1074,-0.0552,-0.4455
650000.0,500k - 1M,27,male,data scientist,1,jaipur,83.46,state,2006,74.0,state,2,M.Tech./M.E.,CS,83.2,0,Rajasthan,2013,545,555,554,0.994050872,675.0,,,-2.7357,1.2808,1.1074,-1.8179,-0.9194
400000.0,250k - 500k,24,male,systems engineer,1,hyderabad,81.5,state,2012,89.0,state,2,B.Tech/B.E.,EC,69.2,1,Telangana,2013,395,500,530,0.960603252,335.0,466.0,,1.4208,0.3789,0.9322,1.4136,0.2889
405000.0,250k - 500k,24,female,software engineer,2,bangalore,93.0,state,2008,85.0,state,2,B.Tech/B.E.,CS,75.0,0,Haryana,2012,625,685,635,0.9522455729,585.0,,,-0.3014,0.5008,0.8171,0.0035,-0.1295
200000.0,< 250k,22,female,support,1,bangalore,79.0,cbse,2010,91.2,state,2,B.Tech/B.E.,EC,78.0,1,Telangana,2014,675,640,560,0.4935963873,355.0,324.0,,-0.159,0.3789,-1.6807,0.9066,-0.6692
200000.0,< 250k,24,female,software engineer,1,bangalore,84.0,state,2009,72.0,state,2,B.Tech/B.E.,CS,71.7,1,Telangana,2013,510,415,235,0.4867470084,395.0,,376.0,0.8463,1.3779,0.4711,1.1601,1.4386
470000.0,250k - 500k,27,male,software engineer,3,bangalore,90.8,state,2007,86.6,state,2,B.Tech/B.E.,EC,75.67,0,Tamil Nadu,2011,415,585,425,0.6493897148,345.0,,,0.9737,1.5928,1.5428,0.4148,0.8183
325000.0,250k - 500k,24,male,systems engineer,1,bangalore,92.6,cbse,2008,79.6,cbse,2,B.Tech/B.E.,EC,76.94,0,Uttar Pradesh,2013,535,565,515,0.124502074,,233.0,,1.2828,1.9048,0.5269,-0.40777,-0.2875
325000.0,250k - 500k,23,male,software engineer,1,chennai,84.0,state,2010,88.75,state,2,B.Tech/B.E.,CS,72.0,1,Tamil Nadu,2014,665,545,525,0.9113952784,505.0,,500.0,-1.308,0.0459,-1.3733,-0.1076,0.0973
450000.0,250k - 500k,25,male,data scientist,1,bangalore,86.0,cbse,2009,87.0,cbse,2,B.Tech/B.E.,EC,67.77,0,Jharkhand,2014,485,605,665,0.9383991368,455.0,,,1.7081,1.2114,1.547,-0.7415,0.8637
340000.0,250k - 500k,24,female,software engineer,2,bangalore,81.86,icse,2009,81.66,state,2,B.Tech/B.E.,EC,84.8,1,Karnataka,2013,605,510,720,0.758379883,455.0,333.0,,-0.0154,0.3789,-1.6807,0.5262,-0.2859
220000.0,< 250k,27,male,systems engineer,4,gurgaon,76.4,state,2005,78.2,state,2,B.Tech/B.E.,EC,55.0,1,Karnataka,2010,575,525,585,0.3760595867,305.0,300.0,,-0.7264,1.2808,0.2366,0.6498,-0.1295
360000.0,250k - 500k,24,female,systems engineer,2,chennai,84.0,state,2008,94.0,state,2,B.Tech/B.E.,CS,82.24,1,Tamil Nadu,2012,565,505,515,0.9014895714,545.0,,,-0.4173,0.6178,-1.6865,0.1798,-0.9194
120000.0,< 250k,26,male,other,2,other,83.0,state,2006,70.0,state,2,B.Tech/B.E.,CS,70.17,1,Rajasthan,2010,385,505,495,0.6000571823,435.0,,,-0.1082,0.3448,0.8171,-0.2902,0.8183
400000.0,250k - 500k,26,male,software engineer,2,other,86.2,state,2007,75.11,state,2,B.Tech/B.E.,CS,74.31,0,Madhya Pradesh,2012,425,505,515,0.8194165298,505.0,,,-0.1082,-0.2793,-1.6502,-1.23027,-0.169
220000.0,< 250k,25,male,software engineer,1,gurgaon,73.4,cbse,2008,79.4,cbse,2,B.Tech/B.E.,CS,70.25,0,Haryana,2012,575,565,645,0.5259225843,415.0,,,0.51,1.6708,0.5994,-0.2902,0.1864
115000.0,< 250k,25,male,software engineer,0,other,52.0,state,2007,67.0,cbse,2,MCA,CS,81.0,1,Karnataka,2013,405,485,485,0.8841225116,535.0,,,-2.0262,-2.7846,-2.6028,1.0333,-2.7769
700000.0,500k - 1M,26,female,software engineer,4,chennai,93.2,state,2006,85.66,state,2,B.Tech/B.E.,CS,80.0,1,Tamil Nadu,2010,595,565,605,0.9743961125,615.0,266.0,,0.51,-0.1232,0.5269,-1.7004,-0.6035
180000.0,< 250k,24,male,software engineer,1,jaipur,60.46,state,2009,55.5,state,2,B.Tech/B.E.,CS,59.07,0,Maharashtra,2013,510,505,375,0.08005528134,395.0,,253.0,-0.7335,-1.6191,0.3174,0.3995,-0.6692
300000.0,250k - 500k,23,male,software engineer,1,noida,84.0,cbse,2010,74.8,cbse,1,B.Tech/B.E.,CS,67.0,0,Punjab,2014,625,560,620,0.9113952784,615.0,,500.0,-1.7389,0.0459,-1.8344,-0.7415,-0.8608
225000.0,< 250k,24,male,software engineer,1,mumbai,71.07,state,2009,51.23,state,2,B.Tech/B.E.,EC,60.23,0,Karnataka,2014,455,495,345,0.6493897148,,,,0.5591,1.3779,0.4711,-0.6147,-0.2859
120000.0,< 250k,26,female,other,1,kolkata,67.4,icse,2007,65.6,state,2,B.Tech/B.E.,EL,76.0,0,West Bengal,2011,710,590,585,0.6493897148,345.0,,,0.1282,1.2114,0.1637,-1.1218,0.4805
200000.0,< 250k,21,male,software engineer,1,other,85.83,state,2010,69.33,state,2,B.Tech/B.E.,EC,66.0,0,Uttar Pradesh,2014,345,435,560,0.2073921697,,260.0,,0.4155,0.3789,0.7785,-0.1076,0.0973
435000.0,250k - 500k,25,male,systems engineer,2,gurgaon,76.66,state,2007,80.0,state,2,B.Tech/B.E.,CS,75.21,0,Uttarakhand,2012,545,525,750,0.9609030872,595.0,,,-0.5899,-0.1206,-1.3733,-0.6147,-1.244
450000.0,250k - 500k,25,male,management,2,mumbai,83.33,state,2009,85.6,state,2,B.Tech/B.E.,EC,73.59,0,Maharashtra,2012,625,605,525,0.9107701642,445.0,433.0,,-1.3447,-0.3183,-0.4891,0.64983,-0.4455
320000.0,250k - 500k,24,male,software engineer,1,noida,78.6,cbse,2008,68.4,cbse,2,B.Tech/B.E.,CS,72.28,0,Uttar Pradesh,2012,635,455,645,0.7357957092,475.0,,,-0.4173,0.1498,1.1437,0.64983,0.0284
120000.0,< 250k,23,male,software engineer,1,bangalore,65.0,cbse,2008,65.0,cbse,2,B.Tech/B.E.,CS,71.42,0,Uttar Pradesh,2013,485,500,470,0.276047228,345.0,,,1.4208,0.5454,0.9322,1.6672,0.6721
550000.0,500k - 1M,24,male,engineer(other),3,hyderabad,91.0,state,2008,96.7,state,2,B.Tech/B.E.,EC,80.0,0,Andhra Pradesh,2012,645,535,615,0.960603252,,466.0,,-0.7264,0.6178,-0.2714,-0.05527,0.3444
105000.0,< 250k,22,female,other,1,chennai,78.0,cbse,2010,80.0,state,2,B.Tech/B.E.,other,79.0,1,Tamil Nadu,2014,640,510,310,0.6493897148,465.0,,376.0,0.1282,1.3779,0.7785,-1.8824,-0.2859
400000.0,250k - 500k,25,male,software engineer,1,noida,67.0,cbse,2008,68.2,cbse,2,MCA,CS,65.47,0,Uttarakhand,2014,405,485,500,0.8194165298,505.0,,,-1.4517,0.2124,0.1637,-0.8682,0.8637
120000.0,< 250k,25,male,software engineer,1,bangalore,56.0,state,2006,65.0,state,2,B.Tech/B.E.,EC,67.2,0,Uttar Pradesh,2013,495,464,554,0.8246664007,,400.0,,0.8192,-0.2012,-0.7068,0.1798,-0.6035
530000.0,500k - 1M,24,male,software engineer,3,bangalore,88.83,state,2008,97.2,state,2,B.Tech/B.E.,EC,75.0,1,Telangana,2012,485,585,695,0.9107701642,475.0,433.0,,-0.5719,0.7348,0.3817,0.1798,-0.4455
290000.0,250k - 500k,30,male,software engineer,2,bangalore,46.0,state,2002,56.0,state,2,MCA,CS,75.0,1,Karnataka,2012,535,450,665,0.7357957092,475.0,,,0.2718,-0.1206,-0.6048,-0.8682,-0.2859
240000.0,< 250k,23,male,sales,2,jaipur,79.0,cbse,2009,71.0,cbse,2,B.Tech/B.E.,EC,62.0,0,Maharashtra,2013,490,470,545,0.6493897148,485.0,,,-0.7335,0.5454,1.0859,-1.5021,1.4386
650000.0,500k - 1M,25,male,software engineer,2,bangalore,70.5,state,2007,82.8,state,2,B.Tech/B.E.,CS,67.52,0,Uttar Pradesh,2012,555,645,620,0.9872070859,645.0,,,-0.159,-0.1206,-0.1437,0.1459,-0.0943
170000.0,< 250k,27,male,systems engineer,1,other,54.4,cbse,2005,59.0,cbse,2,B.Tech/B.E.,EC,56.0,1,Rajasthan,2010,485,395,475,0.538386893,,333.0,,0.0464,0.6568,0.2366,-0.0552,0.5024
180000.0,< 250k,23,male,software engineer,1,other,72.0,state,2008,63.0,state,2,B.Tech/B.E.,EC,65.0,0,Uttar Pradesh,2014,380,470,445,0.2294817549,,266.0,,-3.3188,-5.7816,-4.4472,-0.7415,-6.9925
250000.0,< 250k,26,male,software engineer,1,bangalore,66.0,state,2007,62.0,state,2,MCA,CS,75.0,0,Madhya Pradesh,2013,335,325,270,0.5632678237,425.0,,,1.1336,1.3476,0.1357,0.2727,0.376
330000.0,250k - 500k,24,male,systems engineer,1,chennai,75.8,cbse,2009,77.6,cbse,2,B.Tech/B.E.,CS,64.2,1,Tamil Nadu,2013,500,525,380,0.744758354,345.0,,438.0,1.2772,-0.4536,-0.9122,-0.995,0.4805
615000.0,500k - 1M,26,male,software engineer,5,hyderabad,86.5,state,2006,91.0,state,2,B.Tech/B.E.,CS,72.23,1,Telangana,2010,595,635,595,0.9985882389,725.0,,,-3.1994,-0.2793,-1.7954,0.4148,-1.2354
240000.0,< 250k,22,male,software engineer,0,bangalore,68.2,cbse,2010,55.0,cbse,2,B.Tech/B.E.,CS,67.0,0,Orissa,2014,570,425,470,0.3565364877,525.0,,346.0,1.1336,0.5454,2.008,0.3995,0.0973
325000.0,250k - 500k,22,male,systems engineer,1,bangalore,79.6,state,2010,93.9,state,2,B.Tech/B.E.,CS,73.2,0,Andhra Pradesh,2014,380,525,720,0.3565364877,575.0,,346.0,-1.1644,-0.9531,-1.8344,1.6672,-0.0943
400000.0,250k - 500k,28,male,software engineer,3,noida,77.4,state,2005,73.4,state,1,B.Tech/B.E.,CS,70.8,1,Delhi,2012,465,445,425,0.7935806145,495.0,,,-0.2628,-0.7473,-1.7954,-1.1128,0.8183
180000.0,< 250k,26,male,software engineer,1,gurgaon,67.5,state,2006,63.6,state,2,B.Tech/B.E.,CS,61.65,0,Uttar Pradesh,2011,545,425,605,0.4508765845,395.0,,,-0.7264,-0.4353,-0.0537,-0.0552,0.1864
475000.0,250k - 500k,26,male,software engineer,1,noida,81.0,icse,2007,81.0,icse,2,B.Tech/B.E.,CS,67.3,0,Uttar Pradesh,2012,730,655,545,0.8431237267,515.0,,,-0.5332,0.3448,-0.4891,0.0917,-0.2875
350000.0,250k - 500k,21,female,data scientist,0,chennai,93.0,state,2011,91.0,state,2,B.Tech/B.E.,CS,77.0,0,Tamil Nadu,2015,580,485,390,0.8422483223,475.0,,469.0,-0.4463,-0.2871,-0.7585,0.0192,0.8637
450000.0,250k - 500k,23,male,data scientist,1,bangalore,93.2,cbse,2009,91.4,cbse,1,B.Tech/B.E.,ME,84.0,0,Assam,2014,570,580,800,0.725984148,,,,0.7027,0.8784,0.7785,-0.1076,-0.0943
360000.0,250k - 500k,24,male,data scientist,1,chennai,89.9,state,2009,84.5,state,2,B.Tech/B.E.,EC,68.0,0,Karnataka,2013,675,485,485,0.6493897148,455.0,,,1.2772,0.8784,0.4711,-0.7415,0.4805
250000.0,< 250k,26,male,quality assurance,2,gurgaon,74.0,cbse,2007,74.0,cbse,1,B.Tech/B.E.,CS,61.0,0,Haryana,2011,605,455,685,0.4508765845,395.0,,,0.3555,0.5008,0.3817,0.5323,0.3444
200000.0,< 250k,23,male,software engineer,1,chennai,93.8,state,2010,84.0,state,2,B.Tech/B.E.,EC,74.0,1,Tamil Nadu,2014,560,570,605,0.8816200695,465.0,420.0,,1.2772,0.5454,0.1637,-1.8824,-0.8608
400000.0,250k - 500k,26,male,software engineer,3,mumbai,85.0,state,2006,73.8,state,2,B.Tech/B.E.,EC,77.0,0,Punjab,2011,505,485,615,0.8246664007,405.0,400.0,,-0.5719,-1.0593,-0.1988,1.1199,1.1343
1100000.0,> 1M,26,male,software engineer,4,bangalore,83.8,cbse,2007,63.4,cbse,2,B.Tech/B.E.,CS,61.2,1,Karnataka,2011,665,615,515,0.9168699611,555.0,,,-0.881,0.5008,-0.6343,-1.3478,-0.6035
350000.0,250k - 500k,23,male,software engineer,1,noida,82.0,icse,2010,76.6,cbse,2,B.Tech/B.E.,CS,71.3,0,Uttar Pradesh,2014,485,500,635,0.8646854134,525.0,,,0.2718,0.8229,-1.2196,-0.8682,-1.9234
275000.0,250k - 500k,23,male,software engineer,1,bangalore,88.0,state,2010,92.3,state,2,B.Tech/B.E.,EC,90.0,1,Karnataka,2014,455,485,500,0.4935963873,435.0,324.0,,0.7027,-0.4536,-0.2974,-1.5021,-0.0943
415000.0,250k - 500k,25,male,systems engineer,2,bangalore,86.12,state,2008,77.0,state,2,B.Tech/B.E.,CS,77.6,1,West Bengal,2012,465,485,475,0.9014895714,545.0,,,-1.4992,-0.0842,-1.6865,1.23733,-0.4455
200000.0,< 250k,24,male,software engineer,1,jaipur,64.0,state,2009,61.0,state,2,B.Tech/B.E.,EC,67.0,0,Rajasthan,2013,380,450,445,0.538386893,355.0,333.0,346.0,0.4155,0.3789,0.7785,-1.5021,1.0554
350000.0,250k - 500k,23,male,software engineer,1,gurgaon,85.76,state,2010,90.83,state,2,B.Tech/B.E.,EC,84.0,1,Karnataka,2014,630,590,655,0.6493897148,475.0,,,1.5644,0.0459,-0.4511,-1.3753,0.2889
95000.0,< 250k,22,male,software engineer,1,new delhi,68.0,state,2009,65.6,state,2,B.Tech/B.E.,CS,63.33,0,Uttar Pradesh,2014,420,530,380,0.6226429158,485.0,,407.0,-0.0154,-0.7866,-1.0659,-1.6289,-1.0524
530000.0,500k - 1M,28,male,management,5,noida,63.0,state,2005,55.0,state,2,MCA,CS,66.0,0,Haryana,2011,355,295,465,0.6493897148,,,,-0.3014,-0.4353,-0.7794,0.8848,-1.3934
325000.0,250k - 500k,26,male,systems engineer,1,jaipur,86.0,cbse,2008,87.4,cbse,2,B.Tech/B.E.,EC,90.0,0,Orissa,2013,630,565,655,0.9972989679,595.0,548.0,,-1.4517,-0.1206,-1.527,1.2869,-1.0524
320000.0,250k - 500k,23,male,software engineer,1,bangalore,82.4,cbse,2010,71.4,cbse,2,B.Tech/B.E.,CS,71.54,0,Haryana,2014,455,485,560,0.744758354,465.0,,438.0,0.4155,-0.6201,0.3174,0.9066,-0.6692
75000.0,< 250k,22,male,software engineer,1,bangalore,91.2,state,2010,89.0,state,2,B.Tech/B.E.,ME,79.8,0,Tamil Nadu,2014,570,580,355,0.3287463786,,,,-0.159,0.8784,-1.6807,0.3995,-1.0524
500000.0,250k - 500k,25,male,quality assurance,4,noida,65.5,state,2007,60.8,state,2,B.Tech/B.E.,CS,69.73,0,Uttar Pradesh,2011,355,515,465,0.143256541,295.0,,,0.3555,0.8128,0.3817,0.1798,-0.4455
240000.0,< 250k,25,male,data scientist,1,bangalore,63.0,cbse,2009,74.0,cbse,2,B.Tech/B.E.,CS,57.0,1,Karnataka,2013,545,500,455,0.6000571823,435.0,,,-1.4517,-2.1186,-0.6048,0.9066,-1.6273
340000.0,250k - 500k,25,male,management,3,noida,72.15,state,2006,67.1,state,2,B.Tech/B.E.,EC,70.8,0,Punjab,2010,535,495,645,0.6944793277,415.0,366.0,,-1.8083,-1.0593,-0.344,-0.0552,-0.2875
240000.0,< 250k,23,male,data scientist,1,chennai,80.4,cbse,2009,80.6,state,2,B.Tech/B.E.,EC,65.12,1,Tamil Nadu,2013,545,450,525,0.6493897148,275.0,,346.0,-0.3027,0.2124,-2.2954,-0.995,-0.8608
275000.0,250k - 500k,24,female,data scientist,2,noida,81.0,cbse,2009,76.0,cbse,2,B.Tech/B.E.,CS,77.34,0,Uttar Pradesh,2013,440,535,485,0.2827881449,,,,-0.3027,-0.1206,0.1637,0.1459,0.2889
450000.0,250k - 500k,27,male,software engineer,3,new delhi,60.0,cbse,2006,70.0,cbse,2,B.Tech/B.E.,CS,58.2,0,Uttar Pradesh,2010,415,395,415,0.07454626524,255.0,366.0,,-1.9629,-0.5913,-0.4891,1.3549,0.0284
495000.0,250k - 500k,24,male,quality assurance,2,bangalore,85.5,state,2008,92.5,state,2,B.Tech/B.E.,CS,68.17,1,Telangana,2012,675,670,680,0.994050872,675.0,,,0.9737,0.8518,-0.7068,-0.9953,-0.6035
180000.0,< 250k,24,male,quality assurance,1,pune,84.4,state,2009,88.0,state,2,M.Tech./M.E.,EC,81.5,0,Madhya Pradesh,2015,430,555,535,0.9432721579,345.0,452.0,,-0.0154,0.3789,-0.6048,-1.1218,0.8637
225000.0,< 250k,24,male,software engineer,2,bangalore,73.0,state,2008,57.8,state,2,B.Tech/B.E.,CS,58.0,1,Karnataka,2012,375,435,495,0.276047228,345.0,,,-0.2628,0.0328,-0.2714,0.2973,-1.0774
